"date","acn_volume","adbe_volume","amd_volume","crm_volume","ibm_volume","intc_volume","intu_volume","nflx_volume","sony_volume","txn_volume"
"2021-06-15","1408200","2424800","26194300","5135300","2628912","20806500","1359600","3104100","593900","2600100"
"2021-06-16","2350600","2842000","29598300","5099300","4057329","21879700","1230300","3533200","591500","3357900"
"2021-06-17","1872100","3566400","77822800","5170200","4568300","21498800","1442700","3198300","734200","3222300"
"2021-06-18","3134000","6762000","58736800","7822200","9577699","55118300","1571100","5197600","663100","7535200"
"2021-06-21","1959400","2625900","44417100","5895100","4482633","19254600","1073600","5277300","1062800","3771200"
"2021-06-22","2019800","2370400","32107700","4457200","2549102","18682800","1480600","5809300","717300","3299700"
"2021-06-23","2161300","1616700","25992400","4482400","3349920","20287900","1218800","3944800","522000","2473300"
"2021-06-24","3003900","1835000","42217700","4987300","3775746","21209700","1088500","3361200","379000","2876700"
"2021-06-25","4233600","2133500","27804500","15409300","3759533","21101200","1494500","5299100","523500","4639100"
"2021-06-28","1662400","1714000","30262000","4274900","4067789","22480900","934500","2820200","821600","3228700"
"2021-06-29","2060700","1204800","46181000","3871900","2540211","26360000","718400","2314600","597700","2108700"
"2021-06-30","1595300","1704200","70721500","4168800","3394375","29891600","955100","2773400","782100","2687600"
"2021-07-01","3104100","1646100","58059000","3899600","2809661","24871600","905600","2805400","499900","3455900"
"2021-07-02","2280100","1744600","51316700","4056200","17584515","17219400","1072500","1975500","735400","2389900"
"2021-07-06","1856200","1657400","44930100","5590200","8466010","26186600","1181000","2775100","633000","2619600"
"2021-07-07","1889900","2022500","51498500","5101400","4246446","14857400","929000","2722500","529800","2749500"
"2021-07-08","1867700","1846600","45673500","5159600","5739820","19162000","989500","3269000","689600","3146900"
"2021-07-09","2054000","2145200","35278400","4213500","4083689","18708000","1269400","2777200","874700","3109200"
"2021-07-12","1456900","1696200","28526600","5604500","3496360","15392800","922300","1780700","1015500","4069500"
"2021-07-13","1570600","1435600","30367600","6699800","3309858","15716000","1002900","2751600","609300","2695100"
"2021-07-14","1743800","1376900","28108500","6375700","4606061","16263600","1453600","4659500","642100","3590200"
"2021-07-15","1927800","1618100","38944700","7912600","3807126","18917000","1101400","5713900","438600","4259900"
"2021-07-16","2666100","1249700","35860700","7288100","4298328","25263800","727800","3442100","583800","4337500"
"2021-07-19","1851600","2046600","39244800","8843000","8977086","27007700","1320300","3885800","712400","4181300"
"2021-07-20","1448700","1675700","28089000","8487000","14237838","19867000","1273300","6930400","554000","4287300"
"2021-07-21","1180300","1381000","29469900","15323100","5024984","18497200","1118900","11906800","419500","6352800"
"2021-07-22","1274800","1477900","33730100","7868700","3466653","36691000","917700","4328100","348900","12673900"
"2021-07-23","1221000","2030400","31708900","5877300","4680013","67742300","974500","3820500","485700","5983000"
"2021-07-26","1345800","1389800","27668500","3960700","4441630","32881200","720500","2254500","523900","4516600"
"2021-07-27","1641000","1540300","69427000","6352500","3281302","39878000","983100","2759000","752600","4649900"
"2021-07-28","2006300","1468100","140561000","4100200","2660815","28478800","694700","2390500","860900","2956700"
"2021-07-29","1863800","1068900","164091800","3271100","2793761","16886600","627400","1736000","817300","3081800"
"2021-07-30","2305400","1403400","125632000","3748400","3698238","16465700","905300","2537100","628200","2521600"
"2021-08-02","1507200","1466800","115581900","3525700","3064257","18098100","857400","2096600","407400","2922600"
"2021-08-03","1979600","1067300","157723100","3077900","4272596","16375900","870800","2579400","733200","3703400"
"2021-08-04","1448300","1306800","225368700","4121600","2960285","17612700","709100","2039400","619700","3793600"
"2021-08-05","1952400","1158200","137860900","5235200","2884240","15310000","897000","2556700","420300","2769500"
"2021-08-06","1392600","1127700","143899000","4045400","4002833","19256000","1040200","1919800","413200","2414300"
"2021-08-09","1225100","1118900","115749900","3312200","5129689","14670100","733100","1367800","386900","2395900"
"2021-08-10","918900","1540100","113012300","4430600","5543695","16215700","855800","1960500","511200","3497100"
"2021-08-11","1841600","1328300","91788300","3999200","4455960","18590800","765000","1673900","452100","2339300"
"2021-08-12","910900","1163100","60578700","4467400","2184780","15070100","521200","1685700","590400","3949600"
"2021-08-13","970300","932800","100135700","5986400","1997965","15281100","541200","2177700","492400","1923700"
"2021-08-16","1781000","1105500","73325400","4047500","2913319","17690300","785300","2032800","788800","2506100"
"2021-08-17","1531700","1346300","74053900","3472600","3215195","22014900","1079200","2309800","775500","3411800"
"2021-08-18","1636800","1386500","79387900","8306700","3672192","15061700","723900","2582000","361700","2862500"
"2021-08-19","1294200","1693700","71117500","6600800","4351465","22999400","1495300","7497300","541400","3871700"
"2021-08-20","1726800","1434000","55227600","5510700","2780059","25728300","1243200","3776400","419000","3855300"
"2021-08-23","2017900","1652400","68835300","7603900","3179422","23976300","1368500","2602000","542700","3529000"
"2021-08-24","1451300","866400","51239300","6685200","2474418","20348800","1661300","2109500","633600","3268200"
"2021-08-25","1613600","1047900","45485500","9701000","2105389","15048400","2237800","2065600","408300","3163600"
"2021-08-26","1702300","1619200","51442500","18987000","2613640","19570000","1557000","1595500","584500","3643700"
"2021-08-27","1126200","1142300","61030000","7992500","2572637","16525000","1414200","3252600","403100","2859800"
"2021-08-30","973800","1341500","56130500","5730000","2087293","14581300","893900","2434800","392200","2356500"
"2021-08-31","1641300","1877800","49339000","5901500","4429915","22350100","1231100","2431900","381300","4227500"
"2021-09-01","1621100","1261200","38579600","7189000","2588327","18615000","1259400","5626200","550000","4536600"
"2021-09-02","1600500","1402400","40090500","4498300","2840413","15869500","1086000","6179900","351400","2061400"
"2021-09-03","1566100","1640300","42605800","7356700","2009575","13456200","762600","2681200","695900","2103400"
"2021-09-07","1380700","1382300","28815200","4672500","3436110","13915000","881900","5821400","509900","2295900"
"2021-09-08","1392800","1367700","43067900","3851500","3122728","18235100","918200","5424500","399200","2021600"
"2021-09-09","1668200","1110200","31857900","4126500","3669682","13495800","775300","2954200","655100","1827900"
"2021-09-10","1725200","1204200","32602300","5280900","4157955","20324700","1088400","3950800","507200","3331700"
"2021-09-13","1854200","2242500","37767800","5258200","4334729","22639200","1192700","3062900","516900","3687200"
"2021-09-14","1758800","2150200","40629500","4097500","4659198","22072700","1182800","3457000","539300","3239600"
"2021-09-15","1657200","2009300","37998900","4764600","3403579","18796200","1025700","2755600","438600","3995900"
"2021-09-16","2252700","2046100","38150300","5122600","2765624","19863100","999900","1832000","407500","2661500"
"2021-09-17","4455100","3553200","44528300","7049400","5890340","35359200","1860900","4145100","387700","5819300"
"2021-09-20","2650200","2637400","45228400","5985500","4990152","35051900","1300000","3732200","717700","4614300"
"2021-09-21","2820300","2449300","35481500","6040600","4261927","17968900","758100","2250900","962400","3093400"
"2021-09-22","2441100","5689600","34126300","4355600","3767901","18594100","911100","4021800","832400","3526100"
"2021-09-23","4543400","2985500","32816700","15617200","3151807","16474300","1235100","2526200","554200","2756900"
"2021-09-24","2035900","2809000","26482600","13368300","3100762","12976200","1168700","2126200","863700","3191500"
"2021-09-27","2025300","4152200","51944300","5941100","3459017","13899900","1279100","2504700","631100","3022300"
"2021-09-28","2300500","5108900","74469000","7127100","4513072","24691300","1647600","4431100","903300","4274600"
"2021-09-29","1741300","2726800","52224700","4361900","3947499","20514300","994800","6221000","673000","3436800"
"2021-09-30","2382100","2743600","57636700","5224200","6090230","20534100","1540800","6612600","490200","3270800"
"2021-10-01","1802300","2915300","41491600","4756000","6907889","19895100","1439900","4090800","610600","2986100"
"2021-10-04","1774500","3977000","41967100","6393800","7689251","27353300","1456000","4995900","887300","3934100"
"2021-10-05","1628800","2337800","31455200","4050400","7297524","18129400","958300","9534300","513100","3860200"
"2021-10-06","2166400","2043200","39071700","4745500","5573506","20059600","977600","4580400","709800","3103400"
"2021-10-07","1188400","2648500","41543100","5374200","3999695","20704400","955600","3556900","516200","2873200"
"2021-10-08","1229800","2050700","30623000","2683300","3902940","16068000","937000","3272100","651900","2574100"
"2021-10-11","1475900","1410600","31284400","2693000","2921792","14398800","1025300","2862500","767600","2280200"
"2021-10-12","2054600","1740200","34039900","5970100","3293436","32784300","873000","3227300","555000","6225100"
"2021-10-13","1768500","2142300","55631900","6573500","3013003","18534000","866500","2420300","374700","3796500"
"2021-10-14","1638400","2500900","46900200","5433900","4410668","26586700","1068300","2671700","549300","3412800"
"2021-10-15","2074900","1960100","34203000","5119300","3371049","25231100","1602700","4116900","576400","2648900"
"2021-10-18","1636800","1905100","47537800","5163300","6437189","22407600","1321800","4669100","659100","2804600"
"2021-10-19","2177800","2470000","39593900","3631200","4539117","18392900","978000","7633100","551800","2666100"
"2021-10-20","1740100","1497200","34244800","4487900","6474008","16850300","836200","10622000","369100","3043300"
"2021-10-21","1520200","1586600","34794900","2828500","32913959","38390900","729600","8437100","666300","3276300"
"2021-10-22","1459400","1786500","38992700","2927000","12114981","109971900","991800","6186000","465600","3649200"
"2021-10-25","1523800","1629400","47834100","2993500","6667204","43178800","1104600","3833500","719100","4254900"
"2021-10-26","1547700","2154000","59458900","3601400","8912861","68405400","1418600","2904800","633200","5837500"
"2021-10-27","1567700","1629900","98245300","3742700","7294176","41081500","1457700","2276900","586900","10365500"
"2021-10-28","1500600","2085000","58002500","3450400","6802138","31317200","1066600","2859400","864500","5123000"
"2021-10-29","1936400","1927700","43320100","4251900","6188973","42301000","1038200","3825300","765500","4552200"
"2021-11-01","1600200","2215800","54559800","3825100","6177153","28013700","1246300","3110900","1130100","4203900"
"2021-11-02","2204300","1770000","53491900","4177500","4722062","27193300","1024500","3888600","803100","4009600"
"2021-11-03","1727500","1970700","59537800","3260200","5670784","23962100","1093900","2334900","452500","3666900"
"2021-11-04","1979200","2480600","84825200","3833800","7208700","24806000","1267100","4865000","591000","4828000"
"2021-11-05","2110600","2517600","64920600","4681800","6790500","36816200","1428200","5283500","601000","4510500"
